Symbol,MGI_ID
GM12543,3649591
GM11575,3649592
GM11576,3649593
GM12223,3649594
GM13467,3649595
GM12525,3649596
GM13466,3649597
GM13465,3649598
GM11270,3649599
GM14273,3649600
GM12404,3649601
GM12523,3649602
GM14274,3649603
GM12256,3649604
TRAV4-2,3649605
TRAV7-2,3649607
TRAV8-1,3649608
TRAV6-5,3649609
TRAV6-3,3649610
TRAV7-4,3649611
GM11646,3649612
GM13408,3649613
GM13445,3649614
GLO1-PS,3649615
GM13444,3649616
H2AL1E,3649617
GM14485,3649618
GM13518,3649619
GM13517,3649620
MUP-PS11,3649621
MUP-PS9,3649622
MUP-PS10,3649623
GM11899,3649624
GM12821,3649625
SKINT1,3649627
GM12816,3649628
SKINT2,3649629
GM12279,3649630
GM12878,3649631
GM12879,3649632
GM12817,3649633
GM12818,3649634
GM12771,3649635
SCGB1B22-PS,3649636
GM13021,3649637
GM13508,3649638
GM13510,3649639
AP2M1-PS,3649640
SCGB2B22-PS,3649641
GM12768,3649642
SCGB1B24,3649643
GM12770,3649644
GM11885,3649645
GM12891,3649646
GM13380,3649647
GM13424,3649648
GM12892,3649649
GM13381,3649650
GM13565,3649651
GM13564,3649652
GM13091,3649653
GM13243,3649654
GM13566,3649655
GM13245,3649656
GM13246,3649657
GM11606,3649658
GM13249,3649659
GM13184,3649660
GM13092,3649661
GM12855,3649662
GM13884,3649663
GM12856,3649664
GM13885,3649665
GM13546,3649666
GM13545,3649667
GM13544,3649668
GM12433,3649669
GM12432,3649670
GM12431,3649672
GM13321,3649673
GM12571,3649675
GM12643,3649676
GM12644,3649677
GM12645,3649678
GM12646,3649679
GM12298,3649680
GM13858,3649681
GM12297,3649682
GM12802,3649683
GM11197,3649684
GM12144,3649685
GM12145,3649686
GM12146,3649687
GM13857,3649688
GM12587,3649689
GM13057,3649690
GM13607,3649691
GM12586,3649692
GM13343,3649694
GM12454,3649695
RPS8-PS2,3649696
GM13346,3649698
RPL36-PS7,3649699
GM12276,3649700
GM13347,3649701
GM13077,3649703
GM14024,3649704
GM11266,3649705
GM12757,3649706
GM12755,3649708
GM12756,3649709
GM13529,3649710
SCGB1B26-PS,3649711
GM14026,3649712
GM13217,3649713
RAPGEF4OS1,3649714
GM11860,3649715
GM12243,3649716
GM12242,3649717
GM12241,3649718
GM14140,3649719
GM13570,3649720
GM13749,3649721
GM13007,3649722
GM14486,3649723
GM14487,3649724
GM14488,3649725
GM14489,3649726
GM14066,3649728
GM11186,3649729
GM13729,3649730
GM11623,3649731
GM13730,3649732
GM11624,3649733
GM14062,3649735
GM14061,3649736
GM14064,3649737
GM14065,3649739
GM12227,3649740
GM13812,3649741
GM12226,3649742
GM12229,3649743
GM12875,3649744
GM13808,3649745
GM12230,3649746
GM12727,3649747
GM13810,3649748
GM12319,3649749
HSPD1-PS4,3649750
GM12987,3649751
GM12156,3649752
GM12513,3649753
GM11494,3649754
GM12724,3649755
GM12949,3649756
WINCR1,3649757
GM13406,3649758
GM11516,3649759
GM13661,3649760
GM13660,3649762
GM13658,3649763
GM13678,3649764
GM13677,3649765
GM11515,3649766
GM13428,3649767
GM13781,3649768
SRSF3-PS,3649769
GM11511,3649770
GM11430,3649771
GM11429,3649772
WFDC17,3649773
GM11460,3649774
ZFP335OS,3649775
GM11821,3649777
GM11822,3649778
GM14209,3649779
GM14208,3649780
GM13785,3649781
GM13786,3649782
GM13393,3649783
GM14225,3649784
GM12364,3649785
GM13401,3649786
GM13402,3649787
GM11528,3649788
GM11514,3649789
GM12394,3649790
GM11355,3649791
RPL27-PS2,3649792
GM11551,3649793
GM11353,3649794
BCAS1OS1,3649795
GM11352,3649796
GM11351,3649797
GM11439,3649798
GM11527,3649799
GM11957,3649800
GM11827,3649801
RPS11-PS3,3649802
GM11440,3649803
GM11829,3649804
RPL13-PS1,3649805
GM11956,3649806
GM11703,3649808
GM14407,3649809
GM12346,3649810
GM14409,3649811
GM14402,3649812
GM14403,3649813
GM14404,3649814
GM14405,3649815
GM12343,3649817
GM12066,3649818
GM12065,3649819
GM12067,3649820
GM14411,3649821
GM12344,3649822
GM12068,3649823
GM14003,3649824
GM11830,3649825
GM12259,3649826
GM12566,3649827
GM11389,3649830
GM11388,3649831
GM11395,3649832
GM11394,3649833
GM11393,3649834
GM11392,3649835
GM14406,3649838
GM11704,3649839
GM11695,3649841
GM13462,3649843
GM13463,3649844
GM13464,3649845
GM11702,3649846
GM11267,3649847
GM14268,3649848
GM14270,3649849
GM14266,3649850
GM14267,3649851
ARHGAP40,3649852
GM13692,3649853
GM14271,3649854
GM11269,3649855
GM11268,3649856
GM13739,3649857
GM13954,3649858
GM12788,3649859
GM13738,3649860
TRAV7D-3,3649861
GM12345,3649862
GM11924,3649863
GM11925,3649864
RPL23A-PS14,3649865
CEP112IT,3649867
GM11670,3649868
GM13446,3649869
GM11722,3649870
GM11667,3649871
GM14481,3649872
CSNK2A1-PS4,3649873
H2AL1F,3649874
GM12069,3649875
GM12621,3649876
GM12622,3649877
GM12619,3649878
GM12620,3649879
GM12617,3649880
GM12618,3649881
GM12615,3649882
GM12616,3649883
GM12613,3649884
GM12614,3649885
TVP23BOS,3649886
GM12591,3649887
GM11914,3649889
GM12281,3649890
WSB2-PS,3649891
GM12592,3649892
GM13501,3649893
IDI1-PS1,3649894
GM13503,3649895
GM12780,3649896
GM12779,3649897
GM13392,3649898
GM12778,3649899
SCGB2B25-PS,3649900
SCGB1B30,3649901
GM13389,3649902
GM13388,3649903
GM12773,3649904
GM13379,3649905
GM12897,3649906
GM12895,3649907
GM10573,3649909
GM11619,3649910
GM11538,3649911
GM13376,3649912
GM13375,3649913
GM13377,3649914
GM13425,3649915
GM11360,3649916
GM13420,3649917
GM12411,3649918
GM12412,3649919
GM13241,3649920
GM12408,3649921
GM13421,3649922
GM12409,3649923
GM13237,3649924
ZFP986,3649925
GM13234,3649926
PRL2C1,3649927
GM12711,3649928
GM12712,3649929
GM12713,3649930
RPS18-PS5,3649931
GM14086,3649932
GM14336,3649933
GM13320,3649935
GM14332,3649936
GM14331,3649937
GM14334,3649938
GM14333,3649939
PRAMEL11,3649940
GM13201,3649941
CHCHD2-PS,3649942
GM11788,3649943
GM12650,3649946
GM12649,3649947
GM12648,3649948
GM12647,3649949
GM11200,3649950
GM11201,3649951
GM12149,3649952
GM12148,3649953
GM12147,3649954
GM12358,3649955
GM11198,3649956
GM11199,3649957
GM12151,3649958
GM14228,3649960
GM14291,3649962
GM12451,3649963
GM14292,3649964
GM14294,3649965
GM13349,3649966
PRAMEL16,3649968
GM13087,3649970
PRAMEL22,3649971
PRAMEL23,3649972
RPL23A-PS12,3649973
GM12760,3649974
GM11259,3649975
GM12762,3649976
GM14022,3649977
GM12763,3649978
GM11254,3649979
GM12764,3649980
GM11253,3649981
GM13158,3649982
GM11258,3649983
GM13160,3649984
GM11257,3649985
GM11858,3649986
GM11859,3649987
GM11966,3649988
RPL12-PS2,3649989
GM13589,3649991
GM12916,3649992
GM12313,3649993
GM13586,3649994
FHAD1OS1,3649995
DNMT3C,3649996
GM13039,3649997
GM12830,3649998
GM13055,3649999
PLATR29,3650001
GM13058,3650002
GM12829,3650003
GM12331,3650004
GM11622,3650005
GM11621,3650006
GM14051,3650008
GM14052,3650009
GM13731,3650010
GM13735,3650011
GM12055,3650012
GM13733,3650013
GM13732,3650014
GM14182,3650015
GM14180,3650017
GM11462,3650020
GM14176,3650021
GM13807,3650023
GM12310,3650025
GM12997,3650026
RAB11FIP4OS1,3650027
GM11203,3650028
GM13655,3650029
GM12057,3650030
GM13657,3650031
GM11930,3650032
GM13652,3650033
GM14385,3650034
GM13787,3650035
GM13244,3650036
GM12974,3650037
GM13672,3650039
GM12970,3650040
GM12971,3650041
GM12973,3650042
GM12972,3650043
GM12937,3650044
GM13191,3650045
GM11432,3650046
GM11431,3650047
TRIQK,3650048
GM11820,3650049
GM11819,3650050
GM13883,3650051
GM13882,3650052
GM12601,3650053
GM11971,3650054
GM11972,3650055
GM11970,3650056
GM11975,3650057
GM11973,3650058
SNHG15,3650059
GM14269,3650060
GM11736,3650061
GM12653,3650062
GM11836,3650063
GM11517,3650064
AKIRIN1-PS,3650065
GM11541,3650066
GM11542,3650067
GM11948,3650068
GM11831,3650069
GM11947,3650070
GM11946,3650071
GM11945,3650072
POLR2K-PS,3650073
GM11701,3650074
GM14401,3650075
GM14400,3650076
GM13620,3650077
GM11700,3650078
GM14398,3650079
GM12341,3650080
RPL36-PS2,3650081
GM14399,3650082
GM13996,3650083
GM12389,3650084
GM13355,3650085
GM12263,3650086
GM11571,3650087
GM12216,3650088
GM12091,3650089
GM12090,3650090
GM12684,3650091
GM12092,3650092
GM12093,3650093
GM12094,3650094
GM13329,3650095
GM11751,3650096
TRAV6D-3,3650097
GM11697,3650098
GM13003,3650099
RPL31-PS10,3650100
GM13002,3650101
GM13005,3650102
GM13461,3650103
GM13460,3650104
PLATR15,3650105
GM14300,3650106
GM14279,3650107
GM14278,3650108
GM12403,3650109
GM12402,3650110
GM12497,3650111
GM12787,3650112
GM11535,3650113
GM12786,3650114
GM12112,3650115
GM11536,3650116
GM13940,3650117
GM13683,3650118
GM11920,3650119
GM11723,3650120
TRAV8D-1,3650121
GM11919,3650122
GM11724,3650123
GM12805,3650124
GM11916,3650125
GM11915,3650126
GM13737,3650127
GM11665,3650128
GM14473,3650130
H2AL1B,3650131
GM11650,3650132
GM13450,3650133
GM12969,3650134
GM12611,3650135
GM12612,3650136
GM13736,3650137
GM14472,3650138
GM13867,3650139
GM11907,3650140
GM13487,3650141
GM11909,3650142
MIF-PS11,3650143
GM11911,3650144
GM12828,3650145
GM11913,3650146
GM11912,3650147
GM12273,3650148
GM12585,3650149
GM12826,3650150
SKINT5,3650151
TRABD2B,3650152
GM12825,3650153
GM13776,3650154
GM13772,3650155
GM13504,3650156
GM14260,3650157
GM13505,3650158
ARHGAP27OS3,3650159
ARHGAP27OS2,3650160
PMEPA1OS,3650161
GM12899,3650162
GM12104,3650164
GM13423,3650165
GM11668,3650166
GM13422,3650167
GM11309,3650169
GM13923,3650170
GM11307,3650171
GM12901,3650176
GM11922,3650177
GM12535,3650178
GM14000,3650179
GM14001,3650180
GM13771,3650181
GM12203,3650182
GM12201,3650183
GM12202,3650184
GM12853,3650185
GM11377,3650186
GM14285,3650188
GM14287,3650189
GM14286,3650190
GM14480,3650191
MACROD2OS1,3650192
GM13548,3650193
GM12105,3650194
GM13200,3650195
GM13326,3650196
ADAP2OS,3650197
GM13108,3650198
PRAMEL14,3650199
GM14330,3650200
GM13104,3650202
PRAMEL27,3650203
PRAMEL28,3650204
GM13100,3650205
GM12695,3650206
GM12303,3650207
GM13167,3650208
GSG1L2,3650209
GM13165,3650210
GM12732,3650211
GM13168,3650212
GM12734,3650213
GM12733,3650214
GM14046,3650215
GM11455,3650216
BTBD18,3650217
GM14216,3650218
GM14297,3650219
GM12691,3650220
GM13339,3650221
GM12693,3650224
GM13525,3650225
GM12453,3650226
GM13340,3650227
GM13341,3650228
GM13407,3650229
PRAMEL24,3650231
PRAMEL21,3650232
GM13082,3650233
GM13081,3650234
GM13080,3650235
GM13085,3650236
PRAMEL26,3650237
GM11262,3650238
GM11261,3650239
GM11866,3650240
YWHAQ-PS3,3650241
GM14055,3650242
GM11694,3650243
GM14213,3650245
RPL15-PS4,3650246
GM12447,3650247
GM13590,3650248
RPS18-PS1,3650249
GM13036,3650250
GM13035,3650251
GM13034,3650252
GM11231,3650253
ZFP683,3650254
GM13059,3650255
GM12445,3650256
AADACL4,3650257
GM11233,3650258
GM13061,3650259
GM11531,3650260
GM12205,3650261
GM12204,3650262
GM13664,3650263
GM14175,3650264
GM11635,3650265
GM11634,3650266
ZFP286OS,3650267
GM12308,3650268
GM13337,3650269
GM12309,3650270
GM11204,3650271
GM11205,3650272
GM12915,3650273
VMN1R-PS2,3650274
GM13714,3650276
GM13715,3650277
GM14470,3650278
SCGB1B23-PS,3650279
GM13673,3650280
RPL28-PS3,3650282
GM12774,3650283
GM11869,3650284
GM11870,3650285
HEATR9,3650286
GM11437,3650287
GM11472,3650288
TAF9-PS,3650289
GM11969,3650290
GM12721,3650292
GM11471,3650293
GM11816,3650294
GM11817,3650295
GM11473,3650296
GM11967,3650297
RPS15A-PS6,3650298
GM13618,3650299
GM13617,3650300
RPS13-PS7,3650301
GM13378,3650302
GM12534,3650303
GM12500,3650304
GM11518,3650306
GM12502,3650307
YWHAQ-PS2,3650308
GM11952,3650309
GM11832,3650310
GM11833,3650311
GM12896,3650312
GM11950,3650313
GM11949,3650314
GM11951,3650315
GM11699,3650316
GM13866,3650317
GM14387,3650318
GM13013,3650319
GM12340,3650320
VMN1R-PS1,3650321
GM16287,3650322
GM13663,3650323
GM12254,3650324
GM12898,3650325
KRTAP16-1,3650326
GM11565,3650327
GM14125,3650328
GM11564,3650329
GM11563,3650330
GM11568,3650331
KRTAP9-5,3650333
GM11566,3650334
GM12085,3650335
GM12086,3650336
GM12088,3650337
GM12087,3650338
SMIM43,3650339
GM11548,3650340
GM12089,3650341
GM12255,3650342
GM14361,3650344
GM14362,3650345
GM12351,3650346
GM14360,3650347
GM14126,3650348
GM12629,3650349
GM14277,3650350
GM13822,3650351
GM11679,3650353
GM11680,3650354
GM11676,3650355
TRAV9-1,3650356
GM12785,3650357
GM12784,3650358
GM13944,3650359
GM13943,3650360
GM12782,3650361
GM13942,3650362
GM12410,3650364
GM11738,3650365
GM12182,3650366
GM14471,3650368
GM11905,3650369
GM12590,3650370
GM12589,3650371
GM14382,3650372
GM12413,3650373
GM12414,3650374
GM12444,3650375
GM13777,3650376
GM12275,3650377
GM13418,3650378
GM13500,3650380
GM13498,3650381
GM13499,3650382
GM12278,3650383
GM13497,3650384
GM14459,3650385
GATA5OS,3650386
GM12900,3650387
GM14457,3650389
GM13373,3650390
GM13922,3650392
RPSA-PS9,3650393
VMN1R209,3650395
VMN1R207,3650396
GM11314,3650397
GM11313,3650398
GM12902,3650399
GM11376,3650400
GM14002,3650401
GM12903,3650402
GM12904,3650403
GM13135,3650404
MUP-PS24,3650405
GM13554,3650406
GM12198,3650407
GM12196,3650409
GM12854,3650410
PARD3BOS2,3650411
GM13555,3650412
GM12200,3650413
GM12199,3650414
GM14280,3650415
GM14350,3650416
GM14281,3650417
GM14283,3650418
SNRPERT,3650419
GM14298,3650420
GM13325,3650421
GM13324,3650422
GM13323,3650423
GM13322,3650424
GM13250,3650425
GM12301,3650426
MYHAS,3650429
GM13717,3650430
GM13716,3650432
GM12689,3650433
GM12688,3650434
GM12687,3650435
GM14301,3650436
GM12685,3650437
GM12461,3650438
AMD-PS4,3650439
GM12460,3650440
GM13342,3650441
GM14299,3650442
KRTAP1-3,3650443
GM12690,3650444
GM13090,3650445
GM11799,3650446
GM11800,3650447
GM14028,3650448
GM14029,3650450
SPCS2-PS,3650451
GM14044,3650452
GM11865,3650453
GM11864,3650454
GM11862,3650456
GM11861,3650457
IL1BOS,3650458
GM13579,3650459
GM13580,3650460
GM13581,3650461
GM13583,3650462
GM13180,3650463
GM13181,3650464
GM13182,3650465
GM13183,3650466
GM14089,3650468
GM12208,3650469
GM12209,3650470
GM13662,3650471
GM12206,3650472
GM13547,3650473
GM11629,3650474
GM11630,3650475
GM11631,3650476
GM12993,3650477
PRAMEL25,3650478
GM12994,3650479
RPL36-PS8,3650480
GM12996,3650481
GM12598,3650482
GM12914,3650483
GM11780,3650485
GM13121,3650486
GM11779,3650487
GM14091,3650488
GM13712,3650489
LRRC55OS,3650490
GM13616,3650491
UQCRH-PS2,3650492
GM13615,3650493
GM12349,3650494
GM11789,3650495
GM11594,3650496
GM12943,3650497
GM12944,3650498
GM12976,3650499
GM12941,3650501
GM11415,3650502
GM11414,3650503
GM11592,3650504
GM11578,3650505
GM11867,3650506
GM11868,3650507
CNBD1,3650508
GM14123,3650509
GM11579,3650510
GM11815,3650511
GM11814,3650512
GM13839,3650513
GM11987,3650515
GM14424,3650516
GM14218,3650517
GM11982,3650518
GM11983,3650519
GM11467,3650520
GM11466,3650521
GM13626,3650523
GM11737,3650525
GM12150,3650526
GM13016,3650527
GM13017,3650528
GM12930,3650529
GM11454,3650530
GM12531,3650531
GM12499,3650532
GM12498,3650533
GM11520,3650534
GM12295,3650535
DEFB28,3650536
GM14165,3650537
RPS15A-PS7,3650538
GM13869,3650539
GM11835,3650540
DEFB45,3650541
GM12449,3650542
GM11726,3650543
GM13870,3650544
GM11943,3650545
H3F3C,3650546
GM14383,3650547
MIR217HG,3650549
RPSA-PS5,3650550
GM12080,3650552
GM12081,3650553
GM14363,3650555
GM14365,3650556
GM14364,3650557
GM14366,3650558
GM14368,3650560
GM13630,3650561
GM12627,3650562
GM12626,3650563
GM12625,3650564
GM12624,3650565
GM12623,3650566
GM12877,3650567
GM12628,3650568
GM13788,3650569
GM11282,3650570
GM11739,3650571
GM11464,3650572
GM12496,3650573
GM12495,3650574
SAP30BPOS,3650575
GM13435,3650576
GM11382,3650578
GM14250,3650579
GM11461,3650580
GM12419,3650581
GM12418,3650582
GM11904,3650583
GM11320,3650584
GM12415,3650585
GM11322,3650586
GM12417,3650587
GM12416,3650588
GM11325,3650589
GM12421,3650591
GM14293,3650592
GM11902,3650593
GM12423,3650594
GM12269,3650595
GM13752,3650596
GM12808,3650597
GM13750,3650598
GM12807,3650599
GM13751,3650600
MUP-PS5,3650601
RPS13-PS5,3650602
GM11354,3650603
GM11986,3650604
GM11942,3650608
GM11941,3650609
GM12395,3650610
GM11984,3650611
GM13412,3650612
GM13413,3650613
CCDC201,3650614
GM12337,3650615
GM12576,3650616
GM12532,3650618
GM12452,3650619
GM13553,3650620
GM12338,3650622
GM12849,3650623
ARID3C,3650624
GM12406,3650626
GM13961,3650627
GM12339,3650628
TRAV4D-2,3650629
MUP21,3650630
TRAV9D-1,3650631
GM11209,3650632
GM11210,3650633
GM12165,3650634
GM12166,3650635
GM12163,3650636
GM12164,3650637
GM12765,3650638
GM14023,3650639
GM11750,3650640
GM13134,3650641
GM13133,3650642
GM12682,3650643
GM12683,3650644
GM12464,3650645
GM12462,3650646
GM12463,3650648
GM12681,3650649
ZFP534,3650650
GM11802,3650651
GM11801,3650652
GM11803,3650653
GM11804,3650654
GM11256,3650655
GM13161,3650656
GM14038,3650657
GM14103,3650658
GM11627,3650659
GM14048,3650660
GM13442,3650661
GM13584,3650662
EEF2-PS2,3650664
GM13310,3650665
GM12235,3650666
GM12703,3650667
GM12189,3650668
GM12705,3650670
GM12704,3650671
GM12706,3650672
GM11766,3650673
GM11767,3650674
RPL9-PS3,3650675
GM11633,3650676
GM12210,3650677
GM13024,3650678
MRPL23-PS1,3650679
GM12311,3650680
GM13410,3650681
GM13629,3650683
GM13038,3650684
IFIT1BL1,3650685
GM13588,3650686
GM13613,3650687
GM11500,3650688
GM11977,3650690
GM11976,3650691
GM11834,3650692
GM11979,3650694
GM11978,3650695
GM14221,3650696
GM11981,3650697
GM14223,3650698
GM12977,3650699
GM12290,3650700
GM11413,3650701
GM11781,3650702
GM13967,3650703
GM11487,3650704
GM11488,3650705
GM11486,3650706
GM13780,3650707
GM13832,3650708
GM11809,3650709
GM11509,3650710
GM11510,3650711
GM12931,3650713
GM12538,3650715
GM12539,3650716
GM12536,3650719
GM12537,3650720
AADACL4FM3,3650721
GM12336,3650722
GM12736,3650723
GM11506,3650724
GM13056,3650725
GM12293,3650726
GM12335,3650727
GM11501,3650728
GM13874,3650729
GM14164,3650730
GM13872,3650731
GM11561,3650732
GM13873,3650733
GM11453,3650734
GM11544,3650736
GM11733,3650737
GM12716,3650738
GM11731,3650739
MSANTD5,3650740
GM12122,3650741
RPS8-PS5,3650742
GM12481,3650743
GM11399,3650744
GM12079,3650745
GM11522,3650746
GM13790,3650747
GM12073,3650748
GM12072,3650749
GM12071,3650750
GM12070,3650751
GM12077,3650752
GM12075,3650754
GM12074,3650755
MYADML2OS,3650756
GM14342,3650757
GM14344,3650758
GM12715,3650759
GM13631,3650760
GM14348,3650761
GM14349,3650762
GM12637,3650764
GM12638,3650765
GM12635,3650766
GM12636,3650767
GM12633,3650768
GM12634,3650769
GM11620,3650770
GM13240,3650771
GM12033,3650772
GM11673,3650773
GM12717,3650774
GM11534,3650775
GM13431,3650776
GM14049,3650777
GM11681,3650778
GM13239,3650779
GM13439,3650780
GM11381,3650781
GM11380,3650782
GM11379,3650783
GM11378,3650784
GM13438,3650785
GM12961,3650787
GM13386,3650788
KRTAP31-2,3650789
GM11553,3650791
GM12271,3650794
GM12811,3650795
MUP-PS3,3650796
GM11658,3650797
GM12272,3650798
GM13744,3650801
GM13743,3650802
GM13742,3650803
GM13521,3650804
GM14054,3650805
GM13372,3650806
GM13371,3650807
GM13427,3650808
GM12391,3650809
GM12390,3650810
GM11935,3650811
GM13214,3650812
GM13215,3650813
GM11936,3650814
MUP-PS23,3650815
GM12735,3650816
GM14340,3650817
GM13551,3650818
GM13552,3650819
GM12848,3650820
GM13490,3650821
GM13492,3650823
GM13493,3650824
GM13383,3650825
GM13384,3650826
GM13966,3650827
GM13263,3650829
GM13962,3650830
GM13261,3650831
GM13963,3650832
GM11207,3650833
GM11249,3650834
GM12305,3650835
FAM71B,3650836
GM12167,3650837
GM12169,3650838
GM12168,3650839
GM13260,3650840
GM12661,3650842
GM12170,3650843
GM12660,3650844
GM12752,3650845
GM12427,3650847
GM12428,3650848
GM14304,3650849
TRA2B-PS,3650850
GM14037,3650852
GM11794,3650853
GM11795,3650854
GM13286,3650855
GM12458,3650856
GM13188,3650857
GM14035,3650858
TRAV8-2,3650859
GM13189,3650860
GM14032,3650861
GM11625,3650862
GM12666,3650864
SLC2A7,3650865
GM13093,3650866
GM13094,3650867
GM11688,3650868
GM13174,3650869
GM13173,3650870
GM13172,3650871
GM12317,3650872
GM12702,3650874
GM12701,3650875
GM12988,3650876
GM11185,3650877
GM13668,3650878
GM13667,3650879
GM12266,3650880
GM13026,3650881
GM12907,3650882
GM13025,3650883
GM12906,3650884
GM13273,3650885
RPS15A-PS3,3650886
GM13049,3650887
GM11478,3650888
GM11498,3650889
GM13841,3650890
GM11550,3650891
GM13842,3650892
GM13711,3650893
GM13710,3650894
GM14083,3650895
RPL26-PS5,3650896
GM11998,3650897
GM11996,3650898
GM11997,3650899
GM12962,3650901
GM14033,3650902
GM11999,3650903
GM11411,3650904
GM11412,3650905
ZFP616,3650906
RPS6-PS4,3650907
GM11489,3650908
RPL10-PS1,3650909
GM13656,3650910
GM14240,3650911
GM11343,3650912
GM13595,3650913
GM12261,3650914
GM13592,3650915
GM13593,3650916
GM12840,3650917
GM12262,3650918
GM13833,3650920
GM13835,3650921
GM13836,3650922
GM12678,3650923
GM12679,3650924
GM14389,3650925
GM14388,3650926
GM11507,3650927
GM11508,3650928
BLOODLINC,3650929
GM14173,3650930
GM14174,3650931
GM11693,3650932
GM14170,3650933
RPL21-PS9,3650934
GM14172,3650935
R3HDML,3650937
GM11838,3650938
GM13000,3650940
GM11730,3650941
GM11729,3650942
GM11728,3650943
GM13353,3650944
GM13645,3650945
GM12946,3650946
GM12488,3650947
GM12486,3650949
GM11588,3650951
GM12489,3650952
GM14016,3650953
GM13791,3650954
GM13792,3650955
GM14042,3650956
GM11425,3650957
GM14359,3650958
GM14358,3650959
GM14353,3650960
GM14352,3650961
MUP6,3650962
GM14357,3650963
GM14356,3650964
GM14355,3650965
SPIN2-PS1,3650966
GM12632,3650967
GM12630,3650968
GM12631,3650969
GM11675,3650970
GM11674,3650971
GM13837,3650972
GM12019,3650974
GM11577,3650975
GM12022,3650976
GM12023,3650977
GM12020,3650978
GM12021,3650979
GM12024,3650980
GM13932,3650981
BANF2OS,3650982
RECQL5OS1,3650983
GM11189,3650984
BTF3-PS9,3650985
GM14254,3650986
GM13913,3650987
GM13914,3650988
GM12426,3650989
GM12425,3650990
GM12424,3650991
GM14251,3650992
GM13912,3650993
GM14253,3650994
RPL35A-PS4,3650995
RPS13-PS6,3650996
GM11655,3650998
GM12813,3650999
GM11656,3651000
GM11765,3651002
GM12867,3651003
GM12868,3651004
GM13436,3651005
GM14150,3651006
GM11403,3651007
GM12392,3651008
GM12393,3651009
GM13369,3651010
GM11404,3651011
GM13370,3651012
GM13411,3651013
ZFP268,3651014
GM11318,3651015
GM14151,3651016
GM11782,3651017
GM12739,3651018
GM13211,3651019
GM13210,3651020
GM12737,3651021
GM13854,3651023
GM14145,3651025
GM11433,3651026
GM13549,3651027
GM11321,3651028
KRTAP4-16,3651030
GM13550,3651031
GM13430,3651032
GM13496,3651033
GM12014,3651034
GM13495,3651036
GM13494,3651037
GM13385,3651038
VMN1R-PS128,3651039
GM11844,3651040
GM14341,3651041
GM11217,3651042
RPL17-PS4,3651043
GM11216,3651044
GM11214,3651045
GM13938,3651046
GM14339,3651047
GM12841,3651048
GM12751,3651049
GM12842,3651050
GM12843,3651051
GM12754,3651052
GM12844,3651053
GM11251,3651054
GM11903,3651055
GM13803,3651056
GM13257,3651057
GM11240,3651058
FAM205A1,3651059
GM14241,3651060
GM12430,3651061
GM13131,3651062
GM14242,3651063
GM12676,3651064
GM12677,3651065
GM13350,3651066
GM13351,3651067
GM11798,3651068
MUP-PS1,3651069
GM13352,3651070
GM12459,3651071
GM14314,3651072
MUP-PS2,3651073
GM11797,3651074
GM13192,3651075
GM11796,3651076
GM11763,3651077
GM11764,3651078
GM12806,3651080
GM14041,3651081
GM14040,3651082
GM14039,3651083
BACH2IT1,3651084
GM13831,3651085
GM13009,3651086
GM11184,3651087
GM11891,3651088
GM13171,3651089
GM12700,3651090
GM13313,3651091
GM13314,3651092
GM13311,3651093
GM13312,3651094
GM13170,3651095
